,user_id,main_page_viewed_at,order_completed_at,time_to_order
745,615425,2020-12-07 21:31:30.375000+00:00,2020-12-08 00:41:30.375000+00:00,8.875
746,301239,2020-12-02 14:12:04.987000+00:00,2020-12-02 17:22:04.987000+00:00,12.375
747,433610,2020-11-20 16:46:11.511000+00:00,2020-11-20 19:56:11.511000+00:00,5.083333333333333
748,116201,2020-12-07 17:31:57.903000+00:00,2020-12-07 20:41:57.903000+00:00,5.708333333333333
749,364544,2020-12-02 19:44:36.964000+00:00,2020-12-02 22:54:36.964000+00:00,16.041666666666668
750,301996,2020-11-25 08:12:10.044000+00:00,2020-11-25 11:22:10.044000+00:00,8.083333333333334
751,719176,2020-11-21 16:46:11.627000+00:00,2020-11-21 19:56:11.627000+00:00,11.625
752,903090,2020-11-26 14:45:02.659000+00:00,2020-11-26 17:55:02.659000+00:00,19.541666666666668
753,148167,2020-12-06 22:18:11.653000+00:00,2020-12-07 01:28:11.653000+00:00,14.916666666666666
754,425208,2020-12-08 09:20:48.203000+00:00,2020-12-08 12:30:48.203000+00:00,4.458333333333333
755,352406,2020-11-21 08:19:01.093000+00:00,2020-11-21 11:29:01.093000+00:00,20.125
756,128064,2020-11-18 12:20:39.992000+00:00,2020-11-18 15:30:39.992000+00:00,9.416666666666666
757,317980,2020-12-07 16:31:10.160000+00:00,2020-12-07 19:41:10.160000+00:00,12.708333333333334
758,711901,2020-12-07 14:13:21.834000+00:00,2020-12-07 17:23:21.834000+00:00,20.583333333333332
759,427079,2020-12-13 14:47:29.486000+00:00,2020-12-13 17:57:29.486000+00:00,6.041666666666667
760,712314,2020-11-28 16:29:55.698000+00:00,2020-11-28 19:39:55.698000+00:00,6.25
761,954284,2020-11-18 13:19:11.979000+00:00,2020-11-18 16:29:11.979000+00:00,4.291666666666667
762,731784,2020-11-22 14:48:41.523000+00:00,2020-11-22 17:58:41.523000+00:00,13.625
763,566524,2020-12-07 16:30:57.629000+00:00,2020-12-07 19:40:57.629000+00:00,20.75
764,712953,2020-12-10 08:39:39.028000+00:00,2020-12-10 11:49:39.028000+00:00,5.958333333333333
765,526214,2020-11-18 13:12:39.265000+00:00,2020-11-18 16:22:39.265000+00:00,14.583333333333334
766,855534,2020-12-08 12:02:58.008000+00:00,2020-12-08 15:12:58.008000+00:00,17.375
767,121655,2020-12-02 13:59:45.175000+00:00,2020-12-02 17:09:45.175000+00:00,15.208333333333334
768,294837,2020-11-30 12:42:27.419000+00:00,2020-11-30 15:52:27.419000+00:00,18.458333333333332
769,272784,2020-12-05 18:36:24.349000+00:00,2020-12-05 21:46:24.349000+00:00,8.041666666666666
770,408497,2020-12-05 11:17:48.288000+00:00,2020-12-05 14:27:48.288000+00:00,14.0
771,265804,2020-12-09 16:02:07.779000+00:00,2020-12-09 19:12:07.779000+00:00,8.708333333333334
772,709617,2020-11-22 12:40:45.375000+00:00,2020-11-22 15:50:45.375000+00:00,14.416666666666666
773,573170,2020-12-11 18:19:04.227000+00:00,2020-12-11 21:29:04.227000+00:00,8.208333333333334
774,471035,2020-11-24 07:30:05.673000+00:00,2020-11-24 10:40:05.673000+00:00,11.875
775,259737,2020-11-24 15:22:03.029000+00:00,2020-11-24 18:32:03.029000+00:00,18.041666666666668
776,472281,2020-12-13 07:34:53.012000+00:00,2020-12-13 10:44:53.012000+00:00,8.833333333333334
777,275997,2020-11-26 11:04:22.560000+00:00,2020-11-26 14:14:22.560000+00:00,17.833333333333332
778,229902,2020-11-20 11:36:16.520000+00:00,2020-11-20 14:46:16.520000+00:00,14.458333333333334
779,682005,2020-11-19 19:33:15.259000+00:00,2020-11-19 22:43:15.259000+00:00,10.875
780,246063,2020-12-13 17:41:14.597000+00:00,2020-12-13 20:51:14.597000+00:00,12.5
781,642456,2020-11-17 14:21:22.913000+00:00,2020-11-17 17:31:22.913000+00:00,8.833333333333334
782,829996,2020-11-17 06:39:37.842000+00:00,2020-11-17 09:49:37.842000+00:00,16.083333333333332
783,143411,2020-11-22 15:16:01.514000+00:00,2020-11-22 18:26:01.514000+00:00,13.166666666666666
784,693638,2020-12-11 13:59:54.831000+00:00,2020-12-11 17:09:54.831000+00:00,5.291666666666667
785,367512,2020-11-29 20:34:07.699000+00:00,2020-11-29 23:44:07.699000+00:00,19.0
786,776886,2020-11-22 12:11:52.034000+00:00,2020-11-22 15:21:52.034000+00:00,19.458333333333332
787,243370,2020-11-17 14:17:36.050000+00:00,2020-11-17 17:27:36.050000+00:00,17.166666666666668
788,256216,2020-11-20 08:47:27.403000+00:00,2020-11-20 11:57:27.403000+00:00,10.291666666666666
789,659494,2020-12-03 11:14:42.631000+00:00,2020-12-03 14:24:42.631000+00:00,9.375
790,251734,2020-12-11 18:19:18.255000+00:00,2020-12-11 21:29:18.255000+00:00,14.458333333333334
791,902261,2020-11-27 12:43:45.864000+00:00,2020-11-27 15:53:45.864000+00:00,19.291666666666668
792,791126,2020-12-08 16:01:16.294000+00:00,2020-12-08 19:11:16.294000+00:00,7.916666666666667
793,117235,2020-11-25 15:41:32.998000+00:00,2020-11-25 18:51:32.998000+00:00,17.291666666666668
794,497912,2020-12-01 19:50:55.437000+00:00,2020-12-01 23:00:55.437000+00:00,20.708333333333332
795,856015,2020-12-07 13:11:29.166000+00:00,2020-12-07 16:21:29.166000+00:00,6.541666666666667
796,729504,2020-12-05 12:25:38.699000+00:00,2020-12-05 15:35:38.699000+00:00,17.083333333333332
797,285834,2020-12-07 15:52:48.294000+00:00,2020-12-07 19:02:48.294000+00:00,16.375
798,694073,2020-11-20 08:27:46.481000+00:00,2020-11-20 11:37:46.481000+00:00,16.083333333333332
799,770415,2020-12-03 14:14:34.984000+00:00,2020-12-03 17:24:34.984000+00:00,9.083333333333334
800,168718,2020-12-08 18:26:35.436000+00:00,2020-12-08 21:36:35.436000+00:00,10.208333333333334
801,136326,2020-11-20 17:24:12.543000+00:00,2020-11-20 20:34:12.543000+00:00,8.416666666666666
802,834230,2020-12-11 13:24:13.015000+00:00,2020-12-11 16:34:13.015000+00:00,14.166666666666666
803,720038,2020-12-12 10:10:35.396000+00:00,2020-12-12 13:20:35.396000+00:00,18.541666666666668
804,203666,2020-11-29 18:26:50.697000+00:00,2020-11-29 21:36:50.697000+00:00,19.5
805,347807,2020-11-25 11:49:13.197000+00:00,2020-11-25 14:59:13.197000+00:00,7.0
806,207344,2020-11-24 12:24:07.728000+00:00,2020-11-24 15:34:07.728000+00:00,12.791666666666666
807,209363,2020-11-27 18:32:32.650000+00:00,2020-11-27 21:42:32.650000+00:00,5.625
808,716622,2020-11-22 10:20:56.323000+00:00,2020-11-22 13:30:56.323000+00:00,18.666666666666668
809,770975,2020-11-23 15:56:35.977000+00:00,2020-11-23 19:16:35.977000+00:00,16.25
810,386739,2020-11-22 10:54:25.068000+00:00,2020-11-22 14:14:25.068000+00:00,19.416666666666668
811,308616,2020-11-19 09:40:23.179000+00:00,2020-11-19 13:00:23.179000+00:00,20.458333333333332
812,411110,2020-11-24 14:50:31.574000+00:00,2020-11-24 18:10:31.574000+00:00,9.208333333333334
813,531532,2020-12-10 08:50:42.887000+00:00,2020-12-10 12:10:42.887000+00:00,6.125
814,677267,2020-12-08 08:39:56.354000+00:00,2020-12-08 11:59:56.354000+00:00,16.666666666666668
815,190657,2020-12-01 18:35:39.041000+00:00,2020-12-01 21:55:39.041000+00:00,17.708333333333332
816,318162,2020-11-18 15:54:59.548000+00:00,2020-11-18 19:14:59.548000+00:00,8.791666666666666
817,396150,2020-12-08 11:21:52.906000+00:00,2020-12-08 14:41:52.906000+00:00,14.25
818,139157,2020-11-21 09:48:37.894000+00:00,2020-11-21 13:08:37.894000+00:00,5.833333333333333
819,718301,2020-12-12 18:15:30.345000+00:00,2020-12-12 21:35:30.345000+00:00,11.791666666666666
820,328253,2020-12-01 14:48:02.115000+00:00,2020-12-01 18:08:02.115000+00:00,16.458333333333332
821,662637,2020-11-20 11:45:18.154000+00:00,2020-11-20 15:05:18.154000+00:00,18.875
822,763193,2020-11-19 18:45:00.929000+00:00,2020-11-19 22:05:00.929000+00:00,10.791666666666666
823,292976,2020-11-30 13:27:48.367000+00:00,2020-11-30 16:47:48.367000+00:00,15.541666666666666
824,591657,2020-11-18 14:41:31.066000+00:00,2020-11-18 18:01:31.066000+00:00,5.0
825,862753,2020-11-22 18:02:37.431000+00:00,2020-11-22 21:22:37.431000+00:00,6.166666666666667
826,421372,2020-12-10 09:11:19.823000+00:00,2020-12-10 12:31:19.823000+00:00,6.416666666666667
827,648312,2020-11-19 15:48:07.421000+00:00,2020-11-19 19:08:07.421000+00:00,12.75
828,607805,2020-11-23 15:28:26.859000+00:00,2020-11-23 18:48:26.859000+00:00,6.25
829,795842,2020-12-08 17:11:20.848000+00:00,2020-12-08 20:31:20.848000+00:00,8.791666666666666
830,332027,2020-11-25 14:49:36.326000+00:00,2020-11-25 18:09:36.326000+00:00,16.625
831,663458,2020-11-23 11:35:50.341000+00:00,2020-11-23 14:55:50.341000+00:00,20.0
832,476441,2020-11-27 12:32:05.030000+00:00,2020-11-27 15:52:05.030000+00:00,8.625
833,844906,2020-12-05 15:09:32.598000+00:00,2020-12-05 18:29:32.598000+00:00,9.208333333333334
834,339816,2020-11-27 17:11:49.193000+00:00,2020-11-27 20:31:49.193000+00:00,15.666666666666666
835,308485,2020-11-20 16:55:22.590000+00:00,2020-11-20 20:15:22.590000+00:00,12.625
836,220957,2020-11-21 15:49:37.500000+00:00,2020-11-21 19:09:37.500000+00:00,11.5
837,140895,2020-11-19 15:44:00.440000+00:00,2020-11-19 19:04:00.440000+00:00,17.833333333333332
838,326811,2020-11-20 10:14:12.253000+00:00,2020-11-20 13:34:12.253000+00:00,18.416666666666668
839,989210,2020-11-22 09:51:12.200000+00:00,2020-11-22 13:11:12.200000+00:00,16.25
840,439840,2020-11-19 22:05:41.429000+00:00,2020-11-20 01:25:41.429000+00:00,13.75
841,210418,2020-11-27 11:19:54.952000+00:00,2020-11-27 14:39:54.952000+00:00,6.166666666666667
842,190046,2020-12-01 12:09:04.968000+00:00,2020-12-01 15:29:04.968000+00:00,7.291666666666667
843,269457,2020-11-24 11:24:14.525000+00:00,2020-11-24 14:44:14.525000+00:00,10.25
844,435136,2020-12-05 11:35:40.911000+00:00,2020-12-05 14:55:40.911000+00:00,13.041666666666666
845,795737,2020-11-20 11:38:48.443000+00:00,2020-11-20 14:58:48.443000+00:00,14.208333333333334
846,827045,2020-11-26 14:25:45.033000+00:00,2020-11-26 17:45:45.033000+00:00,10.458333333333334
847,883454,2020-11-29 08:20:41.730000+00:00,2020-11-29 11:40:41.730000+00:00,14.708333333333334
848,655405,2020-11-21 10:37:16.311000+00:00,2020-11-21 13:57:16.311000+00:00,20.75
849,817463,2020-11-18 10:37:23.198000+00:00,2020-11-18 13:57:23.198000+00:00,7.375
850,803972,2020-11-25 09:15:56.882000+00:00,2020-11-25 12:35:56.882000+00:00,9.416666666666666
851,441318,2020-11-29 13:07:57.568000+00:00,2020-11-29 16:27:57.568000+00:00,10.25
852,509303,2020-11-25 08:14:04.610000+00:00,2020-11-25 11:34:04.610000+00:00,8.75
853,204233,2020-12-05 08:58:46.760000+00:00,2020-12-05 12:18:46.760000+00:00,8.541666666666666
854,324150,2020-12-05 09:54:56.949000+00:00,2020-12-05 13:14:56.949000+00:00,6.208333333333333
855,133736,2020-11-22 15:38:30.693000+00:00,2020-11-22 18:58:30.693000+00:00,14.666666666666666
856,352507,2020-12-03 13:43:10.881000+00:00,2020-12-03 17:03:10.881000+00:00,19.625
857,274201,2020-11-24 09:59:48.777000+00:00,2020-11-24 13:19:48.777000+00:00,11.791666666666666
858,373601,2020-11-17 14:39:28.284000+00:00,2020-11-17 17:59:28.284000+00:00,13.458333333333334
859,337740,2020-12-09 11:00:57.434000+00:00,2020-12-09 14:20:57.434000+00:00,14.583333333333334
860,268722,2020-12-11 14:26:05.605000+00:00,2020-12-11 17:46:05.605000+00:00,7.791666666666667
861,503883,2020-12-01 19:09:53.329000+00:00,2020-12-01 22:29:53.329000+00:00,14.5
862,222316,2020-11-17 12:52:12.405000+00:00,2020-11-17 16:12:12.405000+00:00,18.208333333333332
863,921955,2020-11-23 09:33:19.450000+00:00,2020-11-23 12:53:19.450000+00:00,12.0
864,592649,2020-11-18 08:32:43.529000+00:00,2020-11-18 11:52:43.529000+00:00,5.166666666666667
865,513302,2020-11-19 11:12:29.489000+00:00,2020-11-19 14:32:29.489000+00:00,7.083333333333333
866,812123,2020-12-13 09:55:38.638000+00:00,2020-12-13 13:15:38.638000+00:00,11.125
867,886928,2020-11-21 16:47:33.382000+00:00,2020-11-21 20:07:33.382000+00:00,9.583333333333334
868,732628,2020-11-26 17:08:21.299000+00:00,2020-11-26 20:28:21.299000+00:00,11.458333333333334
869,761708,2020-11-25 18:21:31.594000+00:00,2020-11-25 21:41:31.594000+00:00,8.041666666666666
870,929241,2020-12-06 12:03:29.066000+00:00,2020-12-06 15:23:29.066000+00:00,11.416666666666666
871,793192,2020-12-05 15:00:54.079000+00:00,2020-12-05 18:20:54.079000+00:00,18.541666666666668
872,300330,2020-12-01 10:32:36.531000+00:00,2020-12-01 13:52:36.531000+00:00,16.0
873,728928,2020-11-27 11:49:14.288000+00:00,2020-11-27 15:09:14.288000+00:00,5.708333333333333
874,464662,2020-11-29 11:59:47.508000+00:00,2020-11-29 15:19:47.508000+00:00,14.916666666666666
875,295978,2020-12-10 09:56:39.995000+00:00,2020-12-10 13:16:39.995000+00:00,13.166666666666666
876,231566,2020-12-10 18:48:46.145000+00:00,2020-12-10 22:08:46.145000+00:00,20.125
877,318217,2020-11-19 19:06:52.415000+00:00,2020-11-19 22:26:52.415000+00:00,17.833333333333332
878,477426,2020-12-09 11:51:59.933000+00:00,2020-12-09 15:11:59.933000+00:00,7.583333333333333
879,290973,2020-11-22 12:03:04.411000+00:00,2020-11-22 15:23:04.411000+00:00,15.75
880,507834,2020-11-18 16:19:01.976000+00:00,2020-11-18 19:39:01.976000+00:00,10.958333333333334
881,508475,2020-11-29 09:58:07.656000+00:00,2020-11-29 13:18:07.656000+00:00,18.291666666666668
882,623078,2020-12-09 18:46:26.411000+00:00,2020-12-09 22:06:26.411000+00:00,5.166666666666667
883,384872,2020-11-21 12:44:11.326000+00:00,2020-11-21 16:04:11.326000+00:00,4.041666666666667
884,393290,2020-12-07 10:31:21.702000+00:00,2020-12-07 13:51:21.702000+00:00,10.458333333333334
885,536948,2020-11-19 18:22:06.674000+00:00,2020-11-19 21:42:06.674000+00:00,18.833333333333332
886,329646,2020-11-23 13:58:47.656000+00:00,2020-11-23 17:18:47.656000+00:00,6.75
887,535285,2020-12-10 11:35:46.426000+00:00,2020-12-10 14:55:46.426000+00:00,9.416666666666666
888,583714,2020-11-25 09:01:02.837000+00:00,2020-11-25 12:21:02.837000+00:00,18.916666666666668
889,369253,2020-11-30 18:30:08.631000+00:00,2020-11-30 21:50:08.631000+00:00,7.958333333333333
890,423251,2020-12-13 16:59:58.695000+00:00,2020-12-13 20:19:58.695000+00:00,11.833333333333334
891,890918,2020-11-28 11:50:21.201000+00:00,2020-11-28 15:10:21.201000+00:00,8.083333333333334
892,767253,2020-12-05 11:17:48.410000+00:00,2020-12-05 14:37:48.410000+00:00,16.666666666666668
893,694087,2020-11-18 15:35:45.459000+00:00,2020-11-18 18:55:45.459000+00:00,11.25
894,123239,2020-11-28 11:18:19.320000+00:00,2020-11-28 14:38:19.320000+00:00,7.666666666666667
895,981883,2020-11-19 08:38:37.257000+00:00,2020-11-19 11:58:37.257000+00:00,20.791666666666668
896,363907,2020-12-04 07:15:44.812000+00:00,2020-12-04 10:35:44.812000+00:00,4.375
897,394155,2020-11-19 11:31:56.783000+00:00,2020-11-19 15:01:56.783000+00:00,11.166666666666666
898,892796,2020-12-07 09:28:51.277000+00:00,2020-12-07 12:58:51.277000+00:00,6.125
899,457135,2020-12-04 13:43:26.360000+00:00,2020-12-04 17:13:26.360000+00:00,9.708333333333334
900,912118,2020-12-01 07:23:45.609000+00:00,2020-12-01 10:53:45.609000+00:00,6.208333333333333
901,134202,2020-12-02 14:04:21.707000+00:00,2020-12-02 17:34:21.707000+00:00,16.458333333333332
902,204730,2020-11-17 13:43:47.320000+00:00,2020-11-17 17:13:47.320000+00:00,14.458333333333334
903,417839,2020-11-19 09:37:52.105000+00:00,2020-11-19 13:07:52.105000+00:00,10.083333333333334
904,738878,2020-11-18 08:15:51.602000+00:00,2020-11-18 11:45:51.602000+00:00,4.25
905,245949,2020-12-04 10:59:00.174000+00:00,2020-12-04 14:29:00.174000+00:00,20.666666666666668
906,922825,2020-12-03 14:17:05.165000+00:00,2020-12-03 17:47:05.165000+00:00,8.0
907,489486,2020-11-20 16:05:33.526000+00:00,2020-11-20 19:35:33.526000+00:00,9.416666666666666
908,781154,2020-11-25 12:03:46.903000+00:00,2020-11-25 15:33:46.903000+00:00,15.583333333333334
909,679053,2020-11-28 21:08:59.979000+00:00,2020-11-29 00:38:59.979000+00:00,13.041666666666666
910,545445,2020-12-04 21:00:29.575000+00:00,2020-12-05 00:30:29.575000+00:00,18.708333333333332
911,572922,2020-11-23 07:35:54.026000+00:00,2020-11-23 11:05:54.026000+00:00,17.041666666666668
912,394477,2020-12-10 08:18:18.559000+00:00,2020-12-10 11:48:18.559000+00:00,13.625
913,670925,2020-11-26 12:16:21.040000+00:00,2020-11-26 15:46:21.040000+00:00,18.291666666666668
914,674159,2020-12-06 08:35:38.193000+00:00,2020-12-06 12:05:38.193000+00:00,13.916666666666666
915,897686,2020-11-17 12:36:58.936000+00:00,2020-11-17 16:06:58.936000+00:00,16.75
916,576938,2020-12-03 14:35:40.637000+00:00,2020-12-03 18:05:40.637000+00:00,12.875
917,235567,2020-11-22 04:53:03.735000+00:00,2020-11-22 08:23:03.735000+00:00,8.833333333333334
918,347375,2020-11-18 11:22:40.732000+00:00,2020-11-18 14:52:40.732000+00:00,14.75
919,129110,2020-12-11 17:12:55.293000+00:00,2020-12-11 20:42:55.293000+00:00,14.625
920,420874,2020-12-08 10:55:59.382000+00:00,2020-12-08 14:25:59.382000+00:00,10.5
921,237078,2020-12-09 11:10:51.408000+00:00,2020-12-09 14:40:51.408000+00:00,11.333333333333334
922,452561,2020-12-05 14:33:18.581000+00:00,2020-12-05 18:03:18.581000+00:00,19.083333333333332
923,431445,2020-11-21 10:26:12.223000+00:00,2020-11-21 13:56:12.223000+00:00,13.75
924,592027,2020-11-26 20:12:20.827000+00:00,2020-11-26 23:42:20.827000+00:00,11.916666666666666
925,924264,2020-12-02 06:36:26.190000+00:00,2020-12-02 10:06:26.190000+00:00,12.416666666666666
926,260130,2020-11-26 09:26:45.667000+00:00,2020-11-26 12:56:45.667000+00:00,10.791666666666666
927,189882,2020-11-22 10:57:02.368000+00:00,2020-11-22 14:27:02.368000+00:00,4.958333333333333
928,685139,2020-11-19 22:47:14.550000+00:00,2020-11-20 02:17:14.550000+00:00,19.041666666666668
929,842762,2020-12-12 15:15:49.456000+00:00,2020-12-12 18:45:49.456000+00:00,12.625
930,114052,2020-11-21 11:03:08.801000+00:00,2020-11-21 14:33:08.801000+00:00,18.166666666666668
931,428937,2020-11-18 16:22:32.837000+00:00,2020-11-18 19:52:32.837000+00:00,5.083333333333333
932,299755,2020-11-23 11:00:45.522000+00:00,2020-11-23 14:30:45.522000+00:00,11.583333333333334
933,783130,2020-11-23 14:36:16.862000+00:00,2020-11-23 18:06:16.862000+00:00,7.541666666666667
934,919933,2020-11-17 13:13:00.887000+00:00,2020-11-17 16:43:00.887000+00:00,4.125
935,788869,2020-11-20 15:52:54.737000+00:00,2020-11-20 19:22:54.737000+00:00,10.541666666666666
936,295563,2020-11-17 21:28:47.518000+00:00,2020-11-18 00:58:47.518000+00:00,12.958333333333334
937,261954,2020-11-24 09:43:02.892000+00:00,2020-11-24 13:13:02.892000+00:00,15.041666666666666
938,924744,2020-12-03 19:19:55.693000+00:00,2020-12-03 22:49:55.693000+00:00,9.083333333333334
939,343243,2020-11-27 06:21:22.012000+00:00,2020-11-27 09:51:22.012000+00:00,15.708333333333334
940,688306,2020-12-11 12:12:17.801000+00:00,2020-12-11 15:42:17.801000+00:00,14.041666666666666
941,750344,2020-12-04 12:37:52.498000+00:00,2020-12-04 16:07:52.498000+00:00,20.625
942,568242,2020-11-27 15:48:29.409000+00:00,2020-11-27 19:18:29.409000+00:00,4.333333333333333
943,868061,2020-12-10 11:04:43.018000+00:00,2020-12-10 14:34:43.018000+00:00,11.416666666666666
944,925760,2020-12-09 09:53:22.002000+00:00,2020-12-09 13:23:22.002000+00:00,18.666666666666668
945,901038,2020-12-12 10:22:05.989000+00:00,2020-12-12 13:52:05.989000+00:00,12.375
946,934632,2020-11-18 11:47:35.993000+00:00,2020-11-18 15:17:35.993000+00:00,4.708333333333333
947,858545,2020-12-14 06:37:41.459000+00:00,2020-12-14 10:07:41.459000+00:00,5.708333333333333
948,281816,2020-11-21 11:35:40.257000+00:00,2020-11-21 15:05:40.257000+00:00,18.625
949,239836,2020-12-05 17:49:13.150000+00:00,2020-12-05 21:19:13.150000+00:00,13.833333333333334
950,679954,2020-12-05 17:23:58.901000+00:00,2020-12-05 20:53:58.901000+00:00,14.083333333333334
951,635220,2020-11-27 08:46:40.470000+00:00,2020-11-27 12:16:40.470000+00:00,11.041666666666666
952,749226,2020-11-18 06:22:22.474000+00:00,2020-11-18 09:52:22.474000+00:00,4.958333333333333
953,508012,2020-11-19 09:16:09.313000+00:00,2020-11-19 12:46:09.313000+00:00,18.375
954,175778,2020-11-27 15:08:59.895000+00:00,2020-11-27 18:38:59.895000+00:00,11.958333333333334
955,367549,2020-11-22 14:31:32.403000+00:00,2020-11-22 18:01:32.403000+00:00,10.375
956,811332,2020-12-11 07:59:39.943000+00:00,2020-12-11 11:29:39.943000+00:00,18.291666666666668
957,741696,2020-12-05 09:52:01.163000+00:00,2020-12-05 13:22:01.163000+00:00,7.708333333333333
958,856155,2020-11-20 10:01:52.898000+00:00,2020-11-20 13:31:52.898000+00:00,6.458333333333333
959,322174,2020-11-18 12:53:26.852000+00:00,2020-11-18 16:23:26.852000+00:00,13.375
960,410250,2020-12-13 11:22:23.942000+00:00,2020-12-13 14:52:23.942000+00:00,18.958333333333332
961,242161,2020-11-21 09:21:08.988000+00:00,2020-11-21 12:51:08.988000+00:00,4.291666666666667
962,169894,2020-11-20 12:55:13.964000+00:00,2020-11-20 16:25:13.964000+00:00,12.875
963,345947,2020-11-27 08:41:40.018000+00:00,2020-11-27 12:11:40.018000+00:00,13.25
964,442748,2020-11-28 18:27:45.858000+00:00,2020-11-28 21:57:45.858000+00:00,12.166666666666666
965,617512,2020-11-29 18:57:40.634000+00:00,2020-11-29 22:27:40.634000+00:00,9.541666666666666
966,281009,2020-11-25 10:20:59.001000+00:00,2020-11-25 13:50:59.001000+00:00,6.208333333333333
967,494972,2020-12-11 13:55:05.077000+00:00,2020-12-11 17:25:05.077000+00:00,10.75
968,145032,2020-11-22 10:18:06.547000+00:00,2020-11-22 13:48:06.547000+00:00,4.25
969,937902,2020-12-12 13:19:53.382000+00:00,2020-12-12 16:49:53.382000+00:00,18.5
970,833329,2020-11-18 13:50:36.531000+00:00,2020-11-18 17:20:36.531000+00:00,12.125
971,912733,2020-11-20 13:00:04.589000+00:00,2020-11-20 16:30:04.589000+00:00,7.875
972,120026,2020-11-21 09:17:38.836000+00:00,2020-11-21 12:47:38.836000+00:00,19.083333333333332
973,155319,2020-11-20 15:40:17.087000+00:00,2020-11-20 19:10:17.087000+00:00,20.833333333333332
974,230928,2020-11-30 12:46:22.711000+00:00,2020-11-30 16:16:22.711000+00:00,12.083333333333334
975,780620,2020-11-30 13:57:35.233000+00:00,2020-11-30 17:27:35.233000+00:00,6.25
976,196533,2020-11-20 13:52:47.909000+00:00,2020-11-20 17:22:47.909000+00:00,6.541666666666667
977,939743,2020-11-24 12:34:36.857000+00:00,2020-11-24 16:04:36.857000+00:00,6.625
978,261531,2020-11-21 12:04:49.969000+00:00,2020-11-21 15:34:49.969000+00:00,16.166666666666668
979,657416,2020-12-11 09:37:40.598000+00:00,2020-12-11 13:07:40.598000+00:00,7.791666666666667
980,867680,2020-12-14 23:59:26.635000+00:00,2020-12-15 03:29:26.635000+00:00,18.208333333333332
981,719692,2020-11-26 11:51:25.436000+00:00,2020-11-26 15:21:25.436000+00:00,14.833333333333334
982,172517,2020-11-27 11:55:10.250000+00:00,2020-11-27 15:25:10.250000+00:00,10.083333333333334
983,326160,2020-12-06 14:34:39.341000+00:00,2020-12-06 18:04:39.341000+00:00,16.5
984,847250,2020-12-06 13:12:51.862000+00:00,2020-12-06 16:42:51.862000+00:00,11.708333333333334
985,109970,2020-11-21 12:41:27.858000+00:00,2020-11-21 16:21:27.858000+00:00,9.458333333333334
986,125612,2020-11-25 09:33:56.545000+00:00,2020-11-25 13:13:56.545000+00:00,17.375
987,701298,2020-11-28 17:46:58.255000+00:00,2020-11-28 21:26:58.255000+00:00,19.75
988,800828,2020-11-26 09:59:38.299000+00:00,2020-11-26 13:39:38.299000+00:00,12.625
989,542881,2020-11-28 12:18:48.619000+00:00,2020-11-28 15:58:48.619000+00:00,7.125
990,538640,2020-12-06 15:27:26.507000+00:00,2020-12-06 19:07:26.507000+00:00,12.125
991,922642,2020-11-28 11:28:15.238000+00:00,2020-11-28 15:08:15.238000+00:00,12.208333333333334
992,236792,2020-12-02 19:06:29.352000+00:00,2020-12-02 22:46:29.352000+00:00,14.375
993,633585,2020-12-12 10:02:53.924000+00:00,2020-12-12 13:42:53.924000+00:00,18.208333333333332
994,163612,2020-12-05 07:38:05.650000+00:00,2020-12-05 11:18:05.650000+00:00,9.458333333333334
995,884031,2020-12-09 07:15:53.119000+00:00,2020-12-09 10:55:53.119000+00:00,18.5
996,693394,2020-12-06 10:04:16.175000+00:00,2020-12-06 13:44:16.175000+00:00,17.375
997,167605,2020-11-28 17:16:11.160000+00:00,2020-11-28 20:56:11.160000+00:00,6.75
998,228809,2020-12-08 14:00:54.068000+00:00,2020-12-08 17:40:54.068000+00:00,18.333333333333332
999,778341,2020-12-09 16:49:17.430000+00:00,2020-12-09 20:29:17.430000+00:00,13.416666666666666
1000,537035,2020-11-23 14:06:05.264000+00:00,2020-11-23 17:46:05.264000+00:00,0.15277777777777776
1001,210437,2020-11-24 13:02:10.780000+00:00,2020-11-24 16:42:10.780000+00:00,0.15277777777777776
1002,969548,2020-11-18 14:34:59.664000+00:00,2020-11-18 18:14:59.664000+00:00,0.15277777777777776
1003,648515,2020-11-19 11:34:40.230000+00:00,2020-11-19 15:14:40.230000+00:00,0.15277777777777776
1004,944319,2020-12-12 16:31:21.686000+00:00,2020-12-12 20:11:21.686000+00:00,0.15277777777777776
1005,200794,2020-11-25 11:21:55.413000+00:00,2020-11-25 15:01:55.413000+00:00,0.15277777777777776
1006,572749,2020-11-18 14:53:34.063000+00:00,2020-11-18 18:33:34.063000+00:00,0.15277777777777776
1007,627150,2020-11-18 13:30:24.977000+00:00,2020-11-18 17:10:24.977000+00:00,0.15277777777777776
1008,627154,2020-12-06 07:32:45.217000+00:00,2020-12-06 11:12:45.217000+00:00,0.15277777777777776
1009,365251,2020-11-19 03:01:36.745000+00:00,2020-11-19 06:41:36.745000+00:00,0.15277777777777776
1010,908473,2020-12-11 15:21:47.454000+00:00,2020-12-11 19:01:47.454000+00:00,0.15277777777777776
1011,428407,2020-12-02 09:10:11.264000+00:00,2020-12-02 12:50:11.264000+00:00,0.15277777777777776
1012,880086,2020-11-27 09:21:09.131000+00:00,2020-11-27 13:01:09.131000+00:00,0.15277777777777776
1013,240982,2020-11-28 09:59:23.870000+00:00,2020-11-28 13:39:23.870000+00:00,0.15277777777777776
