,user_id,test_group,created_order_in_3_days,order_sum,geo_group,marketing_group
4516,1003222,control,0.0,,msk,target_direct
4517,1052563,test,1.0,6830.0,regions,target_direct
4518,1020421,control,0.0,,regions,target_direct
4519,1048921,test,0.0,,regions,organic
4520,1051285,test,0.0,,regions,target_direct
4521,1037395,test,0.0,,msk,social_media
4522,1017487,control,1.0,5103.0,regions,organic
4523,1040131,test,0.0,,spb,target_direct
4524,1049479,test,0.0,,regions,organic
4525,1041667,test,0.0,,spb,context_brand
4526,1025992,control,0.0,,regions,target_direct
4527,1032283,test,1.0,8823.0,msk,organic
4528,1026964,control,1.0,13684.0,regions,context_brand
4529,1024663,control,0.0,,regions,target_direct
4530,1035145,test,0.0,,msk,target_direct
4531,1001308,control,0.0,,msk,organic
4532,1044367,test,0.0,,regions,organic
4533,1030489,control,0.0,,regions,social_media
4534,1032106,test,0.0,,msk,organic
4535,1002352,control,1.0,50.0,msk,target_direct
4536,1053535,test,0.0,,regions,target_direct
4537,1055833,test,0.0,,regions,target_direct
4538,1045858,test,0.0,,regions,organic
4539,1024456,control,1.0,50.0,regions,target_direct
4540,1052413,test,0.0,,regions,target_direct
4541,1016236,control,0.0,,regions,organic
4542,1012969,control,0.0,,regions,organic
4543,1034029,test,1.0,50.0,msk,target_direct
4544,1018480,control,0.0,,regions,target_direct
4545,1017811,control,0.0,,regions,target_direct
4546,1048258,test,0.0,,regions,organic
4547,1026154,control,0.0,,regions,target_direct
4548,1031827,test,1.0,8396.0,msk,organic
4549,1038250,test,1.0,11176.0,spb,organic
4550,1056415,test,0.0,,regions,context_brand
4551,1053193,test,0.0,,regions,target_direct
4552,1058593,test,0.0,,regions,context_brand
4553,1006783,control,1.0,7280.0,spb,organic
4554,1008997,control,0.0,,spb,target_direct
4555,1016431,control,0.0,,regions,organic
4556,1060405,test,1.0,4644.0,regions,social_media
4557,1029838,control,0.0,,regions,social_media
4558,1038895,test,1.0,2000.0,spb,organic
4559,1025230,control,0.0,,regions,target_direct
4560,1041979,test,1.0,6297.0,spb,context_brand
4561,1043683,test,0.0,,regions,organic
4562,1015747,control,1.0,2000.0,regions,organic
4563,1052914,test,0.0,,regions,target_direct
4564,1006717,control,1.0,5647.0,msk,social_media
4565,1050394,test,0.0,,regions,target_direct
4566,1030528,control,0.0,,regions,social_media
4567,1048861,test,1.0,5161.0,regions,organic
4568,1003258,control,1.0,5467.0,msk,target_direct
4569,1033051,test,0.0,,msk,organic
4570,1061713,test,0.0,,regions,social_media
4571,1011529,control,0.0,,spb,social_media
4572,1029274,control,1.0,200.0,regions,social_media
4573,1001296,control,1.0,13562.0,msk,organic
4574,1056772,test,0.0,,regions,context_brand
4575,1039477,test,1.0,6727.0,spb,organic
4576,1046011,test,0.0,,regions,organic
4577,1035556,test,0.0,,msk,context_brand
4578,1050355,test,0.0,,regions,organic
4579,1017409,control,0.0,,regions,organic
4580,1034344,test,1.0,24290.0,msk,target_direct
4581,1022245,control,0.0,,regions,target_direct
4582,1021837,control,0.0,,regions,target_direct
4583,1021033,control,0.0,,regions,target_direct
4584,1004365,control,1.0,50.0,msk,target_direct
4585,1058062,test,0.0,,regions,context_brand
4586,1042987,test,1.0,2000.0,regions,organic
4587,1039048,test,0.0,,spb,organic
4588,1042537,test,0.0,,spb,social_media
4589,1004119,control,1.0,5593.0,msk,target_direct
4590,1023526,control,0.0,,regions,target_direct
4591,1013887,control,0.0,,regions,organic
4592,1036327,test,1.0,1600.0,msk,context_brand
4593,1006459,control,0.0,,msk,social_media
4594,1022146,control,0.0,,regions,target_direct
4595,1013524,control,0.0,,regions,organic
4596,1043998,test,0.0,,regions,organic
4597,1041607,test,1.0,6810.0,spb,context_brand
4598,1023334,control,1.0,50.0,regions,target_direct
4599,1010077,control,1.0,13748.0,spb,target_direct
4600,1024090,control,0.0,,regions,target_direct
4601,1012741,control,0.0,,regions,organic
4602,1039042,test,1.0,12984.0,spb,organic
4603,1056238,test,0.0,,regions,context_brand
4604,1048804,test,0.0,,regions,organic
4605,1010389,control,1.0,10554.0,spb,target_direct
4606,1026436,control,0.0,,regions,context_brand
4607,1014418,control,0.0,,regions,organic
4608,1001254,control,0.0,,msk,organic
4609,1021786,control,0.0,,regions,target_direct
4610,1016338,control,0.0,,regions,organic
4611,1020433,control,0.0,,regions,target_direct
4612,1007440,control,0.0,,spb,organic
4613,1034122,test,0.0,,msk,target_direct
4614,1047007,test,1.0,4134.0,regions,organic
4615,1023112,control,0.0,,regions,target_direct
4616,1024435,control,0.0,,regions,target_direct
4617,1049917,test,0.0,,regions,organic
4618,1015606,control,1.0,2000.0,regions,organic
4619,1054807,test,1.0,50.0,regions,target_direct
4620,1041592,test,1.0,10698.0,spb,context_brand
4621,1004137,control,1.0,5588.0,msk,target_direct
4622,1052641,test,0.0,,regions,target_direct
4623,1026130,control,0.0,,regions,target_direct
4624,1019260,control,1.0,50.0,regions,target_direct
4625,1051927,test,0.0,,regions,target_direct
4626,1000828,control,1.0,2000.0,msk,organic
4627,1026394,control,0.0,,regions,context_brand
4628,1004341,control,0.0,,msk,target_direct
4629,1005313,control,0.0,,msk,context_brand
4630,1026055,control,0.0,,regions,target_direct
4631,1049503,test,1.0,2000.0,regions,organic
4632,1049647,test,0.0,,regions,organic
4633,1056541,test,0.0,,regions,context_brand
4634,1011571,control,0.0,,spb,social_media
4635,1028701,control,0.0,,regions,social_media
4636,1014490,control,0.0,,regions,organic
4637,1052953,test,0.0,,regions,target_direct
4638,1046317,test,1.0,4028.0,regions,organic
4639,1026874,control,1.0,1600.0,regions,context_brand
4640,1052383,test,0.0,,regions,target_direct
4641,1012042,control,1.0,6050.0,regions,organic
4642,1008073,control,1.0,2000.0,spb,organic
4643,1052890,test,0.0,,regions,target_direct
4644,1049482,test,0.0,,regions,organic
4645,1018387,control,1.0,50.0,regions,target_direct
4646,1019842,control,1.0,3870.0,regions,target_direct
4647,1013389,control,0.0,,regions,organic
4648,1056637,test,0.0,,regions,context_brand
4649,1002172,control,0.0,,msk,target_direct
4650,1058554,test,0.0,,regions,context_brand
4651,1003462,control,0.0,,msk,target_direct
4652,1037050,test,0.0,,msk,social_media
4653,1030168,control,0.0,,regions,social_media
4654,1034170,test,1.0,6282.0,msk,target_direct
4655,1046716,test,0.0,,regions,organic
4656,1038988,test,0.0,,spb,organic
4657,1057126,test,0.0,,regions,context_brand
4658,1025185,control,0.0,,regions,target_direct
4659,1039696,test,1.0,50.0,spb,target_direct
4660,1002610,control,0.0,,msk,target_direct
4661,1033420,test,1.0,6648.0,msk,target_direct
4662,1052572,test,0.0,,regions,target_direct
4663,1061161,test,1.0,3614.0,regions,social_media
4664,1033213,test,1.0,18494.0,msk,organic
4665,1050775,test,0.0,,regions,target_direct
4666,1053493,test,0.0,,regions,target_direct
4667,1051615,test,1.0,5054.0,regions,target_direct
4668,1022551,control,0.0,,regions,target_direct
4669,1047961,test,1.0,2000.0,regions,organic
4670,1049701,test,1.0,6209.0,regions,organic
4671,1055011,test,0.0,,regions,target_direct
4672,1038916,test,1.0,17978.0,spb,organic
4673,1055284,test,0.0,,regions,target_direct
4674,1035061,test,0.0,,msk,target_direct
4675,1058710,test,0.0,,regions,context_brand
4676,1034398,test,0.0,,msk,target_direct
4677,1035220,test,1.0,50.0,msk,target_direct
4678,1026814,control,1.0,4700.0,regions,context_brand
4679,1014577,control,0.0,,regions,organic
4680,1012846,control,0.0,,regions,organic
4681,1051408,test,0.0,,regions,target_direct
4682,1022854,control,0.0,,regions,target_direct
4683,1004158,control,0.0,,msk,target_direct
4684,1047115,test,0.0,,regions,organic
4685,1021099,control,0.0,,regions,target_direct
4686,1001890,control,0.0,,msk,organic
4687,1047574,test,0.0,,regions,organic
4688,1057534,test,0.0,,regions,context_brand
4689,1032835,test,1.0,2000.0,msk,organic
4690,1034944,test,1.0,5922.0,msk,target_direct
4691,1001770,control,1.0,2000.0,msk,organic
4692,1015333,control,0.0,,regions,organic
4693,1028416,control,0.0,,regions,context_brand
4694,1030423,control,0.0,,regions,social_media
4695,1040356,test,0.0,,spb,target_direct
4696,1051720,test,0.0,,regions,target_direct
4697,1039090,test,1.0,7365.0,spb,organic
4698,1029139,control,0.0,,regions,social_media
4699,1018750,control,0.0,,regions,target_direct
4700,1055161,test,0.0,,regions,target_direct
4701,1003132,control,1.0,50.0,msk,target_direct
4702,1010410,control,1.0,15581.0,spb,target_direct
4703,1035865,test,1.0,1600.0,msk,context_brand
4704,1022587,control,0.0,,regions,target_direct
4705,1025059,control,1.0,50.0,regions,target_direct
4706,1015831,control,1.0,5884.0,regions,organic
4707,1021243,control,0.0,,regions,target_direct
4708,1003966,control,0.0,,msk,target_direct
4709,1013950,control,0.0,,regions,organic
4710,1019755,control,1.0,11918.0,regions,target_direct
4711,1001407,control,1.0,7671.0,msk,organic
4712,1010587,control,0.0,,spb,target_direct
4713,1024351,control,1.0,50.0,regions,target_direct
4714,1031488,test,0.0,,msk,organic
4715,1029289,control,0.0,,regions,social_media
4716,1054141,test,0.0,,regions,target_direct
4717,1042231,test,1.0,17305.0,spb,context_brand
4718,1058227,test,0.0,,regions,context_brand
4719,1008751,control,1.0,14132.0,spb,target_direct
4720,1053658,test,0.0,,regions,target_direct
4721,1003579,control,1.0,5750.0,msk,target_direct
4722,1048180,test,1.0,2000.0,regions,organic
4723,1019665,control,0.0,,regions,target_direct
4724,1036732,test,1.0,20629.0,msk,context_brand
4725,1006096,control,1.0,6286.0,msk,social_media
4726,1007599,control,0.0,,spb,organic
4727,1047367,test,0.0,,regions,organic
4728,1048348,test,0.0,,regions,organic
4729,1036645,test,0.0,,msk,context_brand
4730,1003558,control,0.0,,msk,target_direct
4731,1050997,test,0.0,,regions,target_direct
4732,1020361,control,0.0,,regions,target_direct
4733,1020583,control,0.0,,regions,target_direct
4734,1020070,control,1.0,50.0,regions,target_direct
4735,1018957,control,1.0,50.0,regions,target_direct
4736,1021756,control,0.0,,regions,target_direct
4737,1040605,test,1.0,50.0,spb,target_direct
4738,1001809,control,1.0,8071.0,msk,organic
4739,1052857,test,0.0,,regions,target_direct
4740,1008172,control,1.0,21196.0,spb,organic
4741,1030552,control,0.0,,regions,social_media
4742,1018588,control,0.0,,regions,target_direct
4743,1060561,test,0.0,,regions,social_media
4744,1014022,control,0.0,,regions,organic
4745,1021339,control,0.0,,regions,target_direct
4746,1014322,control,0.0,,regions,organic
4747,1058758,test,0.0,,regions,context_brand
4748,1053274,test,0.0,,regions,target_direct
4749,1015336,control,0.0,,regions,organic
4750,1058362,test,0.0,,regions,context_brand
4751,1017559,control,1.0,2000.0,regions,organic
4752,1028470,control,0.0,,regions,social_media
4753,1011652,control,1.0,15362.0,spb,social_media
4754,1030951,test,0.0,,msk,organic
4755,1033858,test,0.0,,msk,target_direct
4756,1036183,test,0.0,,msk,context_brand
4757,1009237,control,0.0,,spb,target_direct
4758,1022677,control,0.0,,regions,target_direct
4759,1047034,test,0.0,,regions,organic
4760,1016806,control,0.0,,regions,organic
4761,1018423,control,0.0,,regions,target_direct
4762,1002550,control,1.0,5095.0,msk,target_direct
4763,1011070,control,0.0,,spb,context_brand
4764,1026994,control,0.0,,regions,context_brand
4765,1006369,control,0.0,,msk,social_media
4766,1026340,control,1.0,50.0,regions,target_direct
4767,1025965,control,0.0,,regions,target_direct
4768,1044508,test,1.0,6144.0,regions,organic
4769,1013581,control,0.0,,regions,organic
4770,1047682,test,0.0,,regions,organic
4771,1057678,test,0.0,,regions,context_brand
4772,1006285,control,1.0,13552.0,msk,social_media
4773,1006648,control,0.0,,msk,social_media
4774,1038271,test,1.0,2000.0,spb,organic
4775,1007758,control,0.0,,spb,organic
4776,1047805,test,1.0,4087.0,regions,organic
4777,1013527,control,0.0,,regions,organic
4778,1052518,test,0.0,,regions,target_direct
4779,1046737,test,0.0,,regions,organic
4780,1021978,control,1.0,7308.0,regions,target_direct
4781,1020094,control,0.0,,regions,target_direct
4782,1015519,control,0.0,,regions,organic
4783,1042087,test,1.0,1600.0,spb,context_brand
4784,1016989,control,0.0,,regions,organic
4785,1001953,control,1.0,15192.0,msk,organic
4786,1056103,test,0.0,,regions,context_brand
4787,1036762,test,1.0,1600.0,msk,context_brand
4788,1048540,test,1.0,2000.0,regions,organic
4789,1031743,test,1.0,2000.0,msk,organic
4790,1061386,test,0.0,,regions,social_media
4791,1021156,control,0.0,,regions,target_direct
4792,1004809,control,1.0,50.0,msk,target_direct
4793,1041481,test,0.0,,spb,context_brand
4794,1017226,control,0.0,,regions,organic
4795,1003564,control,1.0,50.0,msk,target_direct
4796,1044037,test,1.0,4937.0,regions,organic
4797,1031098,test,1.0,2000.0,msk,organic
4798,1005949,control,0.0,,msk,social_media
4799,1000525,control,1.0,2000.0,msk,organic
4800,1059160,test,0.0,,regions,context_brand
4801,1020208,control,0.0,,regions,target_direct
4802,1056856,test,0.0,,regions,context_brand
4803,1023163,control,0.0,,regions,target_direct
4804,1000618,control,1.0,8926.0,msk,organic
4805,1028791,control,1.0,200.0,regions,social_media
4806,1051168,test,0.0,,regions,target_direct
4807,1033480,test,0.0,,msk,target_direct
4808,1018297,control,0.0,,regions,target_direct
4809,1015234,control,1.0,2000.0,regions,organic
4810,1045201,test,0.0,,regions,organic
4811,1042159,test,1.0,12306.0,spb,context_brand
4812,1002487,control,0.0,,msk,target_direct
4813,1013086,control,0.0,,regions,organic
4814,1027696,control,1.0,3890.0,regions,context_brand
4815,1036453,test,1.0,8208.0,msk,context_brand
4816,1001029,control,0.0,,msk,organic
4817,1010776,control,0.0,,spb,context_brand
4818,1039837,test,0.0,,spb,target_direct
4819,1046431,test,0.0,,regions,organic
4820,1008859,control,0.0,,spb,target_direct
4821,1008898,control,1.0,10842.0,spb,target_direct
4822,1016728,control,1.0,6449.0,regions,organic
4823,1032415,test,0.0,,msk,organic
4824,1022500,control,0.0,,regions,target_direct
4825,1037704,test,0.0,,spb,organic
4826,1013275,control,1.0,2000.0,regions,organic
4827,1005100,control,1.0,5476.0,msk,target_direct
4828,1042024,test,0.0,,spb,context_brand
4829,1035358,test,0.0,,msk,target_direct
4830,1051648,test,0.0,,regions,target_direct
4831,1047127,test,1.0,2000.0,regions,organic
4832,1059793,test,0.0,,regions,context_brand
4833,1055707,test,0.0,,regions,target_direct
4834,1020943,control,0.0,,regions,target_direct
4835,1001566,control,1.0,7765.0,msk,organic
4836,1040173,test,0.0,,spb,target_direct
4837,1049413,test,0.0,,regions,organic
4838,1034428,test,0.0,,msk,target_direct
4839,1050715,test,0.0,,regions,target_direct
4840,1030876,test,0.0,,msk,organic
4841,1000888,control,0.0,,msk,organic
4842,1018813,control,0.0,,regions,target_direct
4843,1000384,control,0.0,,msk,organic
4844,1044940,test,1.0,6556.0,regions,organic
4845,1049782,test,0.0,,regions,organic
4846,1007287,control,1.0,7026.0,spb,organic
4847,1029916,control,0.0,,regions,social_media
4848,1029370,control,0.0,,regions,social_media
4849,1013674,control,1.0,5662.0,regions,organic
4850,1029943,control,0.0,,regions,social_media
4851,1036357,test,1.0,1600.0,msk,context_brand
4852,1055176,test,0.0,,regions,target_direct
4853,1031368,test,1.0,7550.0,msk,organic
4854,1016758,control,0.0,,regions,organic
4855,1059208,test,1.0,12504.0,regions,context_brand
4856,1061416,test,0.0,,regions,social_media
4857,1026037,control,1.0,2451.0,regions,target_direct
4858,1028899,control,0.0,,regions,social_media
4859,1021390,control,1.0,4252.0,regions,target_direct
4860,1012075,control,0.0,,regions,organic
4861,1008502,control,1.0,50.0,spb,target_direct
4862,1058281,test,0.0,,regions,context_brand
4863,1020256,control,1.0,50.0,regions,target_direct
4864,1018051,control,0.0,,regions,target_direct
4865,1040410,test,0.0,,spb,target_direct
4866,1040899,test,0.0,,spb,target_direct
4867,1057108,test,1.0,5957.0,regions,context_brand
4868,1018306,control,0.0,,regions,target_direct
4869,1033195,test,1.0,2000.0,msk,organic
4870,1050952,test,0.0,,regions,target_direct
4871,1006363,control,0.0,,msk,social_media
4872,1004470,control,0.0,,msk,target_direct
4873,1009015,control,0.0,,spb,target_direct
4874,1042660,test,1.0,9540.0,spb,social_media
4875,1038907,test,1.0,2000.0,spb,organic
4876,1048666,test,0.0,,regions,organic
4877,1005043,control,0.0,,msk,target_direct
4878,1013464,control,1.0,5212.0,regions,organic
4879,1017223,control,0.0,,regions,organic
4880,1029295,control,0.0,,regions,social_media
4881,1003855,control,0.0,,msk,target_direct
4882,1009915,control,0.0,,spb,target_direct
4883,1003552,control,0.0,,msk,target_direct
4884,1026565,control,0.0,,regions,context_brand
4885,1001950,control,1.0,34320.0,msk,organic
4886,1041772,test,0.0,,spb,context_brand
4887,1008478,control,1.0,9326.0,spb,target_direct
4888,1009981,control,1.0,10386.0,spb,target_direct
4889,1039381,test,1.0,16787.0,spb,organic
4890,1046548,test,0.0,,regions,organic
4891,1003984,control,0.0,,msk,target_direct
4892,1039870,test,0.0,,spb,target_direct
4893,1032916,test,1.0,17210.0,msk,organic
4894,1001143,control,1.0,2000.0,msk,organic
4895,1028032,control,0.0,,regions,context_brand
4896,1039219,test,0.0,,spb,organic
4897,1014910,control,0.0,,regions,organic
4898,1001923,control,1.0,2000.0,msk,organic
4899,1005172,control,0.0,,msk,target_direct
4900,1034971,test,0.0,,msk,target_direct
4901,1019713,control,1.0,50.0,regions,target_direct
4902,1043272,test,0.0,,regions,organic
4903,1032511,test,0.0,,msk,organic
4904,1016137,control,0.0,,regions,organic
4905,1013911,control,0.0,,regions,organic
4906,1029832,control,1.0,4242.0,regions,social_media
4907,1010824,control,0.0,,spb,context_brand
4908,1010929,control,0.0,,spb,context_brand
4909,1061368,test,0.0,,regions,social_media
4910,1023796,control,0.0,,regions,target_direct
4911,1021876,control,0.0,,regions,target_direct
4912,1025359,control,0.0,,regions,target_direct
4913,1050184,test,1.0,5791.0,regions,organic
4914,1027204,control,1.0,4271.0,regions,context_brand
4915,1003609,control,0.0,,msk,target_direct
4916,1018993,control,0.0,,regions,target_direct
4917,1051060,test,1.0,50.0,regions,target_direct
4918,1057570,test,0.0,,regions,context_brand
4919,1024453,control,1.0,3811.0,regions,target_direct
4920,1007125,control,1.0,7465.0,spb,organic
4921,1024537,control,1.0,3749.0,regions,target_direct
4922,1049251,test,0.0,,regions,organic
4923,1038904,test,1.0,6512.0,spb,organic
4924,1051789,test,0.0,,regions,target_direct
4925,1006702,control,1.0,5515.0,msk,social_media
4926,1017886,control,0.0,,regions,target_direct
4927,1051120,test,0.0,,regions,target_direct
4928,1053715,test,0.0,,regions,target_direct
4929,1026163,control,0.0,,regions,target_direct
4930,1048312,test,1.0,4134.0,regions,organic
4931,1061014,test,0.0,,regions,social_media
4932,1055413,test,0.0,,regions,target_direct
4933,1044502,test,1.0,2000.0,regions,organic
4934,1010254,control,0.0,,spb,target_direct
4935,1032076,test,1.0,2000.0,msk,organic
4936,1018228,control,1.0,3729.0,regions,target_direct
4937,1044658,test,0.0,,regions,organic
4938,1011541,control,0.0,,spb,social_media
4939,1032775,test,0.0,,msk,organic
4940,1013206,control,0.0,,regions,organic
4941,1033036,test,0.0,,msk,organic
4942,1022701,control,1.0,2758.0,regions,target_direct
4943,1015459,control,0.0,,regions,organic
4944,1036597,test,0.0,,msk,context_brand
4945,1011274,control,0.0,,spb,context_brand
4946,1014613,control,0.0,,regions,organic
4947,1053484,test,1.0,2279.0,regions,target_direct
4948,1042951,test,0.0,,regions,organic
4949,1022449,control,0.0,,regions,target_direct
4950,1012426,control,0.0,,regions,organic
4951,1057669,test,1.0,1600.0,regions,context_brand
4952,1042996,test,1.0,2000.0,regions,organic
4953,1013839,control,1.0,5995.0,regions,organic
4954,1001356,control,0.0,,msk,organic
4955,1021675,control,1.0,13046.0,regions,target_direct
4956,1040287,test,0.0,,spb,target_direct
4957,1029382,control,0.0,,regions,social_media
4958,1058980,test,1.0,5865.0,regions,context_brand
4959,1032940,test,0.0,,msk,organic
4960,1014535,control,0.0,,regions,organic
4961,1033300,test,1.0,2000.0,msk,organic
4962,1055893,test,0.0,,regions,target_direct
4963,1061578,test,0.0,,regions,social_media
4964,1005481,control,0.0,,msk,context_brand
4965,1027867,control,0.0,,regions,context_brand
4966,1043857,test,1.0,2000.0,regions,organic
4967,1013239,control,1.0,2000.0,regions,organic
4968,1055296,test,0.0,,regions,target_direct
4969,1051354,test,0.0,,regions,target_direct
4970,1013560,control,0.0,,regions,organic
4971,1017442,control,0.0,,regions,organic
4972,1003864,control,0.0,,msk,target_direct
4973,1048972,test,0.0,,regions,organic
4974,1032688,test,1.0,12164.0,msk,organic
4975,1048915,test,0.0,,regions,organic
4976,1032538,test,1.0,8066.0,msk,organic
4977,1037029,test,0.0,,msk,social_media
4978,1037287,test,1.0,14160.0,msk,social_media
4979,1024693,control,0.0,,regions,target_direct
4980,1017607,control,0.0,,regions,organic
4981,1012975,control,0.0,,regions,organic
4982,1017919,control,1.0,50.0,regions,target_direct
4983,1009540,control,0.0,,spb,target_direct
4984,1033147,test,0.0,,msk,organic
4985,1005919,control,0.0,,msk,context_brand
4986,1050160,test,1.0,4681.0,regions,organic
4987,1056127,test,1.0,9420.0,regions,context_brand
4988,1059964,test,0.0,,regions,social_media
4989,1048189,test,1.0,5523.0,regions,organic
4990,1014358,control,0.0,,regions,organic
4991,1006909,control,1.0,12714.0,spb,organic
4992,1001686,control,0.0,,msk,organic
4993,1023007,control,1.0,5076.0,regions,target_direct
4994,1035646,test,0.0,,msk,context_brand
4995,1054726,test,0.0,,regions,target_direct
4996,1019899,control,0.0,,regions,target_direct
4997,1019977,control,0.0,,regions,target_direct
4998,1057600,test,1.0,4460.0,regions,context_brand
4999,1045480,test,1.0,5172.0,regions,organic
5000,1034356,test,1.0,6061.0,msk,target_direct
5001,1037317,test,1.0,20495.0,msk,social_media
5002,1032862,test,0.0,,msk,organic
5003,1023580,control,0.0,,regions,target_direct
5004,1023070,control,0.0,,regions,target_direct
5005,1029823,control,0.0,,regions,social_media
5006,1018510,control,0.0,,regions,target_direct
5007,1017730,control,0.0,,regions,organic
5008,1049230,test,0.0,,regions,organic
5009,1025557,control,0.0,,regions,target_direct
5010,1038208,test,0.0,,spb,organic
5011,1035037,test,1.0,50.0,msk,target_direct
5012,1017085,control,0.0,,regions,organic
5013,1046650,test,0.0,,regions,organic
5014,1003648,control,1.0,50.0,msk,target_direct
5015,1040515,test,1.0,50.0,spb,target_direct
5016,1038289,test,1.0,2000.0,spb,organic
5017,1061434,test,0.0,,regions,social_media
5018,1001284,control,0.0,,msk,organic
5019,1026265,control,0.0,,regions,target_direct
5020,1002019,control,1.0,8290.0,msk,organic
5021,1023655,control,0.0,,regions,target_direct
5022,1045747,test,0.0,,regions,organic
5023,1049242,test,0.0,,regions,organic
5024,1056544,test,0.0,,regions,context_brand
5025,1039627,test,1.0,50.0,spb,target_direct
5026,1042387,test,0.0,,spb,social_media
5027,1001851,control,0.0,,msk,organic
5028,1057177,test,0.0,,regions,context_brand
5029,1039921,test,0.0,,spb,target_direct
5030,1034773,test,0.0,,msk,target_direct
5031,1054591,test,0.0,,regions,target_direct
5032,1049089,test,1.0,8524.0,regions,organic
5033,1036471,test,0.0,,msk,context_brand
5034,1019473,control,0.0,,regions,target_direct
5035,1053793,test,0.0,,regions,target_direct
5036,1015678,control,0.0,,regions,organic
5037,1006333,control,0.0,,msk,social_media
5038,1050973,test,0.0,,regions,target_direct
5039,1018726,control,0.0,,regions,target_direct
5040,1012366,control,1.0,2000.0,regions,organic
5041,1004773,control,1.0,19862.0,msk,target_direct
5042,1025926,control,0.0,,regions,target_direct
5043,1001920,control,1.0,12308.0,msk,organic
5044,1058938,test,0.0,,regions,context_brand
5045,1034665,test,0.0,,msk,target_direct
5046,1056448,test,0.0,,regions,context_brand
5047,1003294,control,0.0,,msk,target_direct
5048,1028965,control,0.0,,regions,social_media
5049,1037578,test,0.0,,spb,organic
5050,1020187,control,0.0,,regions,target_direct
5051,1012411,control,0.0,,regions,organic
5052,1039057,test,0.0,,spb,organic
5053,1005514,control,0.0,,msk,context_brand
5054,1037923,test,0.0,,spb,organic
5055,1041382,test,0.0,,spb,context_brand
5056,1030699,test,0.0,,msk,organic
5057,1049590,test,0.0,,regions,organic
5058,1058287,test,0.0,,regions,context_brand
5059,1020679,control,0.0,,regions,target_direct
5060,1056079,test,0.0,,regions,context_brand
5061,1013197,control,1.0,2000.0,regions,organic
5062,1024984,control,1.0,50.0,regions,target_direct
5063,1049263,test,0.0,,regions,organic
5064,1025782,control,0.0,,regions,target_direct
5065,1048549,test,0.0,,regions,organic
5066,1011928,control,1.0,4749.0,spb,social_media
5067,1033609,test,0.0,,msk,target_direct
5068,1006420,control,1.0,11466.0,msk,social_media
5069,1017814,control,1.0,4207.0,regions,target_direct
5070,1014061,control,0.0,,regions,organic
5071,1043989,test,0.0,,regions,organic
5072,1007374,control,0.0,,spb,organic
5073,1022323,control,0.0,,regions,target_direct
5074,1012222,control,0.0,,regions,organic
5075,1061353,test,0.0,,regions,social_media
5076,1005598,control,1.0,7302.0,msk,context_brand
5077,1025398,control,0.0,,regions,target_direct
5078,1044868,test,0.0,,regions,organic
5079,1003603,control,1.0,12098.0,msk,target_direct
5080,1015663,control,0.0,,regions,organic
5081,1054342,test,0.0,,regions,target_direct
5082,1016776,control,0.0,,regions,organic
5083,1031143,test,0.0,,msk,organic
5084,1021633,control,1.0,17946.0,regions,target_direct
5085,1050157,test,0.0,,regions,organic
5086,1000327,control,0.0,,msk,organic
5087,1044199,test,0.0,,regions,organic
5088,1019482,control,1.0,8624.0,regions,target_direct
5089,1028383,control,0.0,,regions,context_brand
5090,1054783,test,0.0,,regions,target_direct
5091,1043353,test,0.0,,regions,organic
5092,1046566,test,0.0,,regions,organic
5093,1000603,control,1.0,8656.0,msk,organic
5094,1027252,control,0.0,,regions,context_brand
5095,1020520,control,0.0,,regions,target_direct
5096,1042042,test,0.0,,spb,context_brand
5097,1045129,test,1.0,18235.0,regions,organic
5098,1045900,test,0.0,,regions,organic
5099,1036657,test,1.0,6818.0,msk,context_brand
5100,1006474,control,0.0,,msk,social_media
5101,1061746,test,0.0,,regions,social_media
5102,1024840,control,0.0,,regions,target_direct
5103,1054642,test,0.0,,regions,target_direct
5104,1013059,control,0.0,,regions,organic
5105,1037755,test,0.0,,spb,organic
5106,1009630,control,1.0,50.0,spb,target_direct
5107,1043659,test,1.0,2000.0,regions,organic
5108,1008109,control,1.0,2000.0,spb,organic
5109,1020292,control,1.0,3125.0,regions,target_direct
5110,1057942,test,1.0,5731.0,regions,context_brand
5111,1034905,test,0.0,,msk,target_direct
5112,1032025,test,0.0,,msk,organic
5113,1037971,test,0.0,,spb,organic
5114,1058791,test,0.0,,regions,context_brand
5115,1043242,test,0.0,,regions,organic
5116,1032433,test,0.0,,msk,organic
5117,1043542,test,1.0,6886.0,regions,organic
5118,1003696,control,0.0,,msk,target_direct
5119,1034221,test,0.0,,msk,target_direct
5120,1002484,control,0.0,,msk,target_direct
5121,1047865,test,0.0,,regions,organic
5122,1060459,test,0.0,,regions,social_media
5123,1051438,test,1.0,2256.0,regions,target_direct
5124,1005973,control,1.0,11268.0,msk,social_media
5125,1032187,test,1.0,8408.0,msk,organic
5126,1024837,control,0.0,,regions,target_direct
5127,1022986,control,0.0,,regions,target_direct
5128,1029118,control,0.0,,regions,social_media
5129,1001236,control,0.0,,msk,organic
5130,1027390,control,1.0,1600.0,regions,context_brand
5131,1012264,control,0.0,,regions,organic
5132,1053928,test,0.0,,regions,target_direct
5133,1019164,control,1.0,8698.0,regions,target_direct
5134,1038325,test,0.0,,spb,organic
5135,1058461,test,0.0,,regions,context_brand
5136,1039852,test,0.0,,spb,target_direct
5137,1051963,test,0.0,,regions,target_direct
5138,1026172,control,1.0,50.0,regions,target_direct
